Date,DS_PS_in(%),VS_PS_in(%),DS_WS_in(%),VS_WS_in(%),DS_Digester(%),DS_eff(%),VS_eff(%),ALK(mg CaCO3/L),FA(mg/L),pH,T(°C),Q_PS/Q_WS,Q_PS_in(m³/d),Q_WS_in(m³/d),Q_Total(m³/d),Q_eff(m³/d),Q_Biogas(Nm³/d)
2014-01-01,4.515000000000001,,6.4350000000000005,,3.72,3.8,55.3,,,7.252,40.36,1.2396694214876032,1080.0,871.2,1951.2,1488.0,66480.0
2014-01-02,9.405,38.49,6.3149999999999995,76.97,3.7479999999999998,3.69,56.29,,,7.260000000000001,40.36,1.2784090909090908,1080.0,844.8000000000001,1924.8000000000002,1440.0,67272.0
2014-01-03,6.09,,6.255,,3.7960000000000003,3.75,56.21,,,7.261999999999999,40.36,1.3636363636363635,1080.0,792.0000000000001,1872.0,1416.0,69000.0
2014-01-04,9.375,,6.404999999999999,,3.8340000000000005,3.8,55.16,17740.0,1320.0,7.2540000000000004,40.36,1.2032085561497325,1080.0,897.6,1977.6,1560.0,65544.0
2014-01-05,6.21,69.12,6.51,76.26,3.832,3.825,55.02,,,7.252000000000001,40.28,1.1764705882352942,1056.0,897.6,1953.6,1536.0,63360.0
2014-01-06,5.55,,6.41,,3.8620000000000005,3.6500000000000004,54.48,19372.0,1488.0,7.247999999999999,40.28,1.111111111111111,1056.0,950.4000000000001,2006.4,1584.0,64680.0
2014-01-07,4.53,72.2,5.449999999999999,77.1,3.845999999999999,3.835,56.71,,,7.252,40.28,1.1363636363636362,1080.0,950.4000000000001,2030.4,1536.0,70848.0
2014-01-08,4.28,,6.609999999999999,,3.878,3.82,56.41,,,7.25,40.28,1.2571428571428571,1056.0,840.0,1896.0,1440.0,67224.0
2014-01-09,3.52,78.21,6.145,77.43,3.836,3.8099999999999996,55.85,,,7.217999999999999,40.660000000000004,1.2222222222222223,1056.0,864.0,1920.0,1488.0,65160.0
2014-01-10,3.96,,7.26,,3.812,3.46,56.68,,,7.206,40.660000000000004,1.2162162162162162,1080.0,888.0,1968.0,1464.0,61272.0
2014-01-11,6.695,,5.925000000000001,,3.7960000000000003,3.76,57.42,19804.0,1224.0,7.212000000000001,40.660000000000004,1.0975609756097562,1080.0,984.0,2064.0,1512.0,69312.0
2014-01-12,5.390000000000001,64.91,6.3149999999999995,,3.7880000000000003,3.715,57.04,,,7.208,40.660000000000004,1.0975609756097562,1080.0,984.0,2064.0,1536.0,62688.0
2014-01-13,4.735,,5.885,,3.776,3.625,57.78,19254.0,1200.0,7.2,39.9,1.0714285714285714,1080.0,1008.0,2088.0,1560.0,65160.0
2014-01-14,5.195,78.19,6.33,77.39,3.754,3.675,58.36,,,7.197999999999999,39.9,1.25,1080.0,864.0,1944.0,1464.0,74760.0
2014-01-15,4.87,,6.29,,3.718,3.725,58.53,,,7.194,39.92,1.1842105263157894,1080.0,912.0,1992.0,1488.0,63408.0
2014-01-16,4.789999999999999,74.64,6.09,77.39,3.654,3.685,58.74,,,7.209999999999999,39.88,1.0731707317073171,1056.0,984.0,2040.0,1536.0,54216.0
2014-01-17,4.859999999999999,,5.49,,3.7060000000000004,3.6550000000000002,59.45,,,7.205999999999999,39.940000000000005,1.1,1056.0,960.0,2016.0,1536.0,51912.0
2014-01-18,4.285,,6.035,,3.7060000000000004,3.775,59.44,18218.0,1296.0,7.2219999999999995,40.239999999999995,1.1,1056.0,960.0,2016.0,1464.0,53928.0
2014-01-19,4.99,68.26,6.305,76.58,3.654,3.5949999999999998,60.09,,,7.194,40.239999999999995,1.1842105263157894,1080.0,912.0,1992.0,1416.0,53688.0
2014-01-20,3.96,,6.045,,3.6079999999999997,3.7350000000000003,60.82,16398.0,912.0,7.194,40.2,0.9318181818181818,984.0,1056.0,2040.0,1536.0,51648.0
2014-01-21,6.015000000000001,58.23,5.199999999999999,77.79,3.596,3.605,60.92,,,7.230000000000001,40.2,1.0,1056.0,1056.0,2112.0,1584.0,46704.0
2014-01-22,4.335,,5.605,,3.6019999999999994,3.535,61.17,,,7.248,40.260000000000005,1.0,1080.0,1080.0,2160.0,1608.0,44448.0
2014-01-23,5.49,65.43,5.5,77.38,3.5879999999999996,3.5300000000000002,60.69,,,7.232000000000001,40.260000000000005,0.9361702127659575,1056.0,1128.0,2184.0,1656.0,46968.0
2014-01-24,2.895,,6.005,,3.568,3.5599999999999996,61.4,,,7.231999999999999,40.260000000000005,1.2941176470588236,1056.0,816.0,1872.0,1344.0,65496.0
2014-01-25,4.5,,5.66,,3.55,3.525,60.57,19562.0,1296.0,7.228,40.14,1.25,1080.0,864.0,1944.0,1416.0,57720.0
2014-01-26,4.555,76.39,5.845,77.52,3.5199999999999996,3.5,62.2,,,7.223999999999999,40.14,1.1,1056.0,960.0,2016.0,1488.0,52848.0
2014-01-27,4.49,,5.779999999999999,,3.5140000000000007,3.52,62.27,17658.0,1176.0,7.212000000000001,40.2,1.1794871794871795,1104.0,936.0,2040.0,1488.0,43848.0
2014-01-28,4.545,77.42,5.9,76.63,3.5,3.4699999999999998,62.32,,,7.212000000000001,40.2,1.1282051282051282,1056.0,936.0,1992.0,1416.0,45672.0
2014-01-29,4.74,,5.585,,3.5,3.5149999999999997,62.23,,,7.212000000000001,40.14,1.125,1080.0,960.0,2040.0,1440.0,60336.0
2014-01-30,5.035,70.49,5.645,75.97,3.5,3.4699999999999998,63.04,,,7.214,40.14,1.0975609756097562,1080.0,984.0,2064.0,1512.0,55392.0
2014-01-31,4.68,,5.7,,3.5,3.4850000000000003,61.91,,,7.214,40.14,1.0232558139534884,1056.0,1032.0,2088.0,1512.0,76152.0
2014-02-01,4.24,,6.045,,3.4599999999999995,3.45,61.44,16806.0,1344.0,7.1899999999999995,40.08,1.0465116279069768,1080.0,1032.0,2112.0,1560.0,80712.0
2014-02-02,4.02,78.71,6.6850000000000005,76.94,3.4799999999999995,3.44,62.41,,,7.2,40.06,1.0975609756097562,1080.0,984.0,2064.0,1488.0,80376.0
2014-02-03,3.9899999999999998,78.63,5.395,76.37,3.5,3.465,62.12,17414.0,912.0,7.19,40.06,1.0731707317073171,1056.0,984.0,2040.0,1488.0,79632.0
2014-02-04,4.949999999999999,,5.1,,3.446,3.52,63.84,,,7.204000000000001,40.1,1.0227272727272727,1080.0,1056.0,2136.0,1560.0,79536.0
2014-02-05,4.515,,5.5600000000000005,,3.4560000000000004,3.465,62.1,,,7.210000000000001,40.220000000000006,1.0731707317073171,1056.0,984.0,2040.0,1488.0,81984.0
2014-02-06,4.4,,5.495,76.55,3.44,3.4450000000000003,63.15,,,7.220000000000001,40.220000000000006,1.1,1056.0,960.0,2016.0,1440.0,74496.0
2014-02-07,4.279999999999999,76.03,5.645,,3.4659999999999997,3.4299999999999997,63.44,,,7.223999999999999,40.260000000000005,1.34375,1032.0,768.0,1800.0,1272.0,67728.0
2014-02-08,4.835,,6.25,,3.476,3.435,62.8,16244.0,1032.0,7.226000000000001,40.04,1.4516129032258065,1080.0,744.0,1824.0,1272.0,63096.0
2014-02-09,4.8100000000000005,,6.119999999999999,77.55,3.464,3.425,64.67,,,7.228,40.06,1.3636363636363635,1080.0,792.0,1872.0,1344.0,69312.0
2014-02-10,4.67,75.76,6.35,,3.4339999999999997,3.41,63.48,16034.0,1200.0,7.232000000000001,40.120000000000005,1.3333333333333333,1056.0,792.0,1848.0,1296.0,55440.0
2014-02-11,4.685,,6.17,76.02,3.498,3.4,63.74,,,7.236,40.12,1.3636363636363635,1080.0,792.0,1872.0,1272.0,52632.0
2014-02-12,5.09,75.82,5.67,,3.4520000000000004,3.43,64.12,,,7.236,39.62,1.3235294117647058,1080.0,816.0,1896.0,1344.0,62832.0
2014-02-13,5.53,,5.645,77.35,3.444,3.425,63.61,,,7.234,39.78,1.1388888888888888,984.0,864.0,1848.0,1728.0,50064.0
2014-02-14,5.404999999999999,63.59,6.109999999999999,,3.4122,3.425,63.36,,,7.236,40.06,0.84,1008.0,1200.0,2208.0,1848.0,36912.0
2014-02-15,4.98,,5.635,,3.432,3.44,63.18,16314.0,1128.0,7.2219999999999995,39.940000000000005,1.0465116279069768,1080.0,1032.0,2112.0,1512.0,41136.0
2014-02-16,4.705,75.25,5.66,78.27,3.44,3.375,63.54,,,7.228,40.0,0.9555555555555556,1032.0,1080.0,2112.0,1584.0,44568.0
2014-02-17,5.0649999999999995,,4.655,,3.4059999999999997,3.4,62.64,16362.0,864.0,7.232000000000001,39.99999999999999,0.9574468085106383,1080.0,1128.0,2208.0,1584.0,57480.0
2014-02-18,4.975,74.67,5.17,78.59,3.4,3.2800000000000002,62.77,,,7.2540000000000004,40.120000000000005,0.9555555555555556,1032.0,1080.0,2112.0,1584.0,62808.0
2014-02-19,4.800000000000001,,5.54,,3.5660000000000003,3.465,63.39,,,7.268000000000001,40.48,1.0,1056.0,1056.0,2112.0,1560.0,58176.0
2014-02-20,4.675,74.91,5.46,79.11,3.56,3.3449999999999998,63.72,,,7.268000000000001,40.260000000000005,0.9782608695652174,1080.0,1104.0,2184.0,1560.0,53712.0
2014-02-21,6.845000000000001,,5.62,,3.5460000000000003,3.38,63.3,,,7.254,40.3,0.9166666666666666,1056.0,1152.0,2208.0,1680.0,50640.0
2014-02-22,6.835,,5.845,,3.496,3.4050000000000002,63.4,17608.0,912.0,7.252,40.08,0.8979591836734694,1056.0,1176.0,2232.0,1632.0,46320.0
2014-02-23,5.67,66.28,5.695,78.29,3.496,3.395,63.23,,,7.239999999999999,40.379999999999995,0.8979591836734694,1056.0,1176.0,2232.0,1656.0,45288.0
2014-02-24,5.25,,5.54,,3.566,3.455,62.74,15306.0,1296.0,7.2459999999999996,40.239999999999995,1.0,1056.0,1056.0,2112.0,1536.0,47280.0
2014-02-25,4.87,72.67,5.265000000000001,77.69,3.5459999999999994,3.415,63.43,,,7.2780000000000005,40.3,1.0227272727272727,1080.0,1056.0,2136.0,1584.0,39720.0
2014-02-26,4.72,,5.29,,3.4900000000000007,3.4450000000000003,61.79,,,7.284000000000001,40.28,1.0227272727272727,1080.0,1056.0,2136.0,1560.0,38808.0
2014-02-27,5.09,68.97,5.475,78.1,3.4859999999999998,3.435,63.78,,,7.287999999999999,40.260000000000005,1.0465116279069768,1080.0,1032.0,2112.0,1560.0,37392.0
2014-02-28,4.865,,5.2,,3.4760000000000004,3.45,63.77,,,7.287999999999999,40.06,1.0,1080.0,1080.0,2160.0,1512.0,45984.0
2014-03-01,5.22,,6.185,,3.4840000000000004,3.41,63.25,15454.0,984.0,7.2540000000000004,39.88,0.9375,1080.0,1152.0,2232.0,1680.0,66408.0
2014-03-02,5.545,69.7,4.85,77.72,3.47,3.39,63.37,,,7.2540000000000004,39.88,0.9782608695652174,1080.0,1104.0,2184.0,1608.0,50688.0
2014-03-03,4.935,,6.465,,3.464,3.42,63.98,15214.0,984.0,7.261999999999999,40.1,0.9782608695652174,1080.0,1104.0,2184.0,1608.0,39144.0
2014-03-04,4.885,73.45,6.4,77.83,3.496,3.535,62.93,,,7.279999999999999,40.1,1.0465116279069768,1080.0,1032.0,2112.0,1536.0,35520.0
2014-03-05,4.5600000000000005,,6.08,,3.526,3.44,63.82,,,7.274000000000001,40.38,1.0714285714285714,1080.0,1008.0,2088.0,1488.0,42168.0
2014-03-06,5.35,68.15,5.225,77.64,3.5200000000000005,3.46,63.91,,,7.274000000000001,40.38,1.0227272727272727,1080.0,1056.0,2136.0,1560.0,41112.0
2014-03-07,5.39,,5.66,,3.528,3.55,63.88,,,7.274000000000001,40.36,0.9574468085106383,1080.0,1128.0,2208.0,1632.0,42912.0
2014-03-08,5.53,,6.33,,3.532,3.505,63.1,16356.0,912.0,7.264,39.739999999999995,0.9782608695652174,1080.0,1104.0,2184.0,1608.0,48216.0
2014-03-09,5.055,69.48,6.165,77.3,3.532,3.465,63.28,,,7.109999999999999,39.739999999999995,1.0227272727272727,1080.0,1056.0,2136.0,1536.0,38952.0
2014-03-10,5.16,,6.23,,3.528,3.5599999999999996,63.66,15848.0,1104.0,7.108,40.0,0.92,1104.0,1200.0,2304.0,1704.0,43056.0
2014-03-11,5.125,71.67,5.93,77.76,3.54,3.53,63.34,,,7.109999999999999,40.0,0.9019607843137255,1104.0,1224.0,2328.0,1680.0,41112.0
2014-03-12,4.715,,5.545,,3.532,3.5999999999999996,63.89,,,7.114,40.1,1.0454545454545454,1104.0,1056.0,2160.0,1632.0,48648.0
2014-03-13,6.02,62.94,5.57,77.11,3.54,3.55,63.33,,,7.116,40.1,1.1219512195121952,1104.0,984.0,2088.0,1560.0,51192.0
2014-03-14,6.23,,6.109999999999999,,3.54,3.565,63.86,,,7.118,40.1,1.1794871794871795,1104.0,936.0,2040.0,1608.0,50184.0
2014-03-15,5.245,,6.195,,3.6120000000000005,3.67,63.26,16644.0,1272.0,7.009999999999999,38.333333333333336,1.3055555555555556,1128.0,864.0,1992.0,1536.0,50136.0
2014-03-16,4.99,71.29,5.97,76.82,3.6199999999999997,3.6,63.16,,,7.001666666666666,38.666666666666664,1.1538461538461537,1080.0,936.0,2016.0,1632.0,57048.0
2014-03-17,5.115,,5.9399999999999995,,3.5519999999999996,3.5949999999999998,63.25,14466.0,1224.0,7.023333333333333,40.166666666666664,1.0,1032.0,1032.0,2064.0,1848.0,50688.0
2014-03-18,4.675000000000001,73.01,5.7,77.92,3.54,3.585,63.59,,,6.928333333333334,40.666666666666664,1.0238095238095237,1032.0,1008.0,2040.0,1584.0,34200.0
2014-03-19,5.275,,5.965,,3.316,3.58,63.47,,,6.908333333333332,40.833333333333336,1.0476190476190477,1056.0,1008.0,2064.0,1464.0,31584.0
2014-03-20,5.125,68.06,5.645,77.65,3.38,3.59,63.3,,,6.838333333333334,40.666666666666664,1.0714285714285714,1080.0,1008.0,2088.0,1416.0,33792.0
2014-03-21,5.27,,5.275,,3.4200000000000004,3.63,63.9,,,6.760000000000001,41.166666666666664,1.1891891891891893,1056.0,888.0,1944.0,1464.0,29544.0
2014-03-22,4.82,,5.125,,3.434,3.365,62.91,16046.0,1200.0,6.883333333333333,41.166666666666664,1.1944444444444444,1032.0,864.0,1896.0,1584.0,46920.0
2014-03-23,4.445,74.59,4.78,78.12,3.4400000000000004,3.355,63.52,,,7.030000000000001,41.0,1.2222222222222223,1056.0,864.0,1920.0,1776.0,37656.0
2014-03-24,4.1850000000000005,,27.48,,3.31,3.2699999999999996,63.88,16932.0,1536.0,7.156666666666666,41.0,1.1388888888888888,984.0,864.0,1848.0,1728.0,32448.0
2014-03-25,4.42,77.74,5.08,79.91,3.2840000000000003,3.31,64.22,,,7.183333333333333,41.166666666666664,1.3125,1008.0,768.0,1776.0,1632.0,30768.0
2014-03-26,4.195,,5.285,,3.322,3.39,64.23,,,7.166666666666668,41.0,1.2222222222222223,1056.0,864.0,1920.0,1776.0,31416.0
2014-03-27,4.550000000000001,79.97,5.325,79.55,3.322,3.265,64.89,,,6.973333333333334,41.166666666666664,1.1714285714285715,984.0,840.0,1824.0,1752.0,31080.0
2014-03-28,5.385,,5.654999999999999,,3.406,3.2699999999999996,65.09,,,6.685,40.833333333333336,1.3225806451612903,984.0,744.0,1728.0,1608.0,29808.0
2014-03-29,4.325,,5.654999999999999,,3.406,3.185,65.08,16378.0,1032.0,6.898333333333333,40.833333333333336,1.3225806451612903,984.0,744.0,1728.0,1728.0,32208.0
2014-03-30,4.2700000000000005,48.67,5.875,80.25,3.3200000000000003,3.2649999999999997,64.0,,,7.161666666666666,40.166666666666664,1.4137931034482758,984.0,696.0,1680.0,1680.0,27408.0
2014-03-31,7.42,,5.91,,3.3200000000000003,3.2649999999999997,64.0,16732.0,1104.0,,,1.4306151645207439,1000.0,699.0,1699.0,1702.0,42514.0
2014-04-01,5.975,61.8,5.84,78.96,3.4,3.21,64.47,,,7.302000000000001,39.980000000000004,1.1578947368421053,1056.0,912.0,1968.0,2112.0,27576.0
2014-04-02,5.135,,5.91,,3.4160000000000004,3.24,64.42,,,7.298,39.980000000000004,1.1944444444444444,1032.0,864.0,1896.0,2112.0,28128.0
2014-04-03,5.76,77.89,6.02,79.36,3.4440000000000004,3.28,64.23,,,7.295999999999999,39.980000000000004,1.6666666666666667,960.0,576.0,1536.0,1416.0,42024.0
2014-04-04,4.925000000000001,,6.34,,3.4840000000000004,3.15,64.78,,,7.287999999999999,40.0,1.68,1008.0,600.0,1608.0,1512.0,33432.0
2014-04-05,5.0,,5.795,,3.504,3.125,64.99,15652.0,984.0,7.2780000000000005,40.0,1.4285714285714286,960.0,672.0,1632.0,1632.0,34368.0
2014-04-06,4.195,78.27,5.88,80.3,3.3839999999999995,3.21,64.29,,,7.331999999999999,40.1,1.3333333333333333,960.0,720.0,1680.0,1632.0,27816.0
2014-04-07,4.85,,6.2,,3.276,3.205,64.27,14808.0,960.0,7.322,40.1,1.2857142857142858,864.0,672.0,1536.0,1440.0,28512.0
2014-04-08,4.484999999999999,76.44,6.145,79.93,3.252,3.215,64.25,,,7.282000000000001,39.940000000000005,1.4285714285714286,960.0,672.0,1632.0,1536.0,26592.0
2014-04-09,4.805,,6.03,,3.214,3.33,63.55,,,7.282000000000001,39.940000000000005,1.6153846153846154,1008.0,624.0,1632.0,1560.0,26712.0
2014-04-10,4.725,77.58,5.54,79.32,3.2600000000000002,3.17,64.33,,,7.272,39.940000000000005,1.4666666666666666,1056.0,720.0,1776.0,1584.0,27576.0
2014-04-11,4.875,,5.375,,3.304,3.1950000000000003,64.25,,,7.2459999999999996,40.22,1.4666666666666666,1056.0,720.0,1776.0,1488.0,31080.0
2014-04-12,4.73,,5.495,,3.342,3.225,64.76,16230.0,1584.0,7.2379999999999995,40.0,1.5357142857142858,1032.0,672.0,1704.0,1512.0,30336.0
2014-04-13,4.234999999999999,77.05,6.3149999999999995,79.27,3.3240000000000003,3.1550000000000002,63.9,,,7.236,39.9,1.5555555555555556,1008.0,648.0,1656.0,1560.0,29856.0
2014-04-14,4.66,,5.97,,3.3160000000000003,3.285,64.99,15312.0,1560.0,7.339999999999999,39.92,1.3548387096774193,1008.0,744.0,1752.0,1632.0,31008.0
2014-04-15,4.47,70.85,5.85,79.59,3.282,3.185,64.59,,,7.448,40.0,1.4666666666666666,1056.0,720.0,1776.0,1368.0,33240.0
2014-04-16,4.495,,5.43,,3.252,3.2649999999999997,64.98,,,7.454000000000001,39.96,1.3548387096774193,1008.0,744.0,1752.0,1536.0,33072.0
2014-04-17,4.43,73.77,6.029999999999999,79.76,3.286,3.2199999999999998,64.74,,,7.433999999999999,39.9,1.3333333333333333,1056.0,792.0,1848.0,2016.0,33360.0
2014-04-18,4.705,,4.965,,3.3259999999999996,3.25,64.89,,,7.442,39.9,1.2222222222222223,1056.0,864.0,1920.0,2064.0,30888.0
2014-04-19,6.5,,5.755,,3.3579999999999997,3.2649999999999997,64.8,15556.0,1128.0,7.438000000000001,40.04,1.5172413793103448,1056.0,696.0,1752.0,1968.0,31320.0
2014-04-20,6.6,59.03,5.245,79.72,3.404,3.295,64.46,,,7.44,40.260000000000005,1.4193548387096775,1056.0,744.0,1800.0,1920.0,30624.0
2014-04-21,4.25,,5.465,,3.446,3.2800000000000002,64.48,15146.0,1368.0,7.438,40.0,1.3333333333333333,1056.0,792.0,1848.0,2328.0,28560.0
2014-04-22,3.65,70.36,5.365,79.42,3.3540000000000005,3.255,63.46,,,7.438000000000001,40.260000000000005,1.5714285714285714,1056.0,672.0,1728.0,2256.0,29976.0
2014-04-23,5.325,,5.86,,3.276,3.24,64.44,,,7.406000000000001,40.04,1.3333333333333333,1056.0,792.0,1848.0,2112.0,32376.0
2014-04-24,5.904999999999999,46.53,6.6,76.86,3.3340000000000005,3.27,64.57,,,7.388000000000001,40.14,1.1578947368421053,1056.0,912.0,1968.0,2088.0,30048.0
2014-04-25,5.1,63.8,5.904999999999999,,3.404000000000001,3.285,62.84,,,7.364,40.14,1.1842105263157894,1080.0,912.0,1992.0,2232.0,30720.0
2014-04-26,5.9,,5.445,,3.476,3.355,63.24,14732.0,1032.0,7.358,40.14,1.40625,1080.0,768.0,1848.0,1968.0,26184.0
2014-04-27,4.62,,5.09,,3.4799999999999995,3.355,63.79,,,7.354000000000001,40.22,1.2222222222222223,1056.0,864.0,1920.0,2088.0,28992.0
2014-04-28,5.25,,5.365,,3.59,3.3,63.16,16402.0,1104.0,7.353999999999999,40.160000000000004,1.1282051282051282,1056.0,936.0,1992.0,2256.0,29256.0
2014-04-29,5.48,57.87,4.905,76.24,3.5800000000000005,3.3449999999999998,36.09,,,7.347999999999999,40.18,1.1,1056.0,960.0,2016.0,2256.0,28536.0
2014-04-30,4.725,,5.405,,3.444,3.45,62.59,,,7.3420000000000005,40.120000000000005,0.9565217391304348,1056.0,1104.0,2160.0,2472.0,27456.0
2014-05-01,3.7199999999999998,72.62,6.234999999999999,75.64,3.464,3.315,62.66,,,7.304,37.43333333333333,1.1578947368421053,1056.0,912.0,1968.0,2112.0,27576.0
2014-05-02,5.765000000000001,,5.755,,3.492,3.325,63.37,,,7.366,37.24999999999999,1.1944444444444444,1032.0,864.0,1896.0,2112.0,28128.0
2014-05-03,5.635,,6.445,,3.4620000000000006,3.29,62.89,15294.0,1152.0,7.286,37.68333333333333,1.375,1056.0,768.0,1824.0,2040.0,29328.0
2014-05-04,5.25,61.87,5.640000000000001,75.9,3.46,3.47,62.61,,,7.346000000000001,37.51666666666666,1.4193548387096775,1056.0,744.0,1800.0,2016.0,28272.0
2014-05-05,5.08,,5.65,,3.692,3.39,64.02,15842.0,1104.0,7.434,36.83333333333333,1.375,1056.0,768.0,1824.0,1896.0,29376.0
2014-05-06,4.1850000000000005,71.68,5.475,76.73,3.6799999999999997,3.4850000000000003,62.46,,,7.4300000000000015,37.28333333333333,1.3235294117647058,1080.0,816.0,1896.0,1992.0,27672.0
2014-05-07,4.285,,5.67,,3.532,3.475,62.06,,,7.2540000000000004,36.733333333333334,1.2222222222222223,1056.0,864.0,1920.0,2016.0,28056.0
2014-05-08,4.765000000000001,68.94,5.84,77.0,3.5200000000000005,3.415,62.02,,,7.3100000000000005,37.70000000000001,1.0238095238095237,1032.0,1008.0,2040.0,2160.0,27576.0
2014-05-09,5.125,,5.995,,3.5200000000000005,3.395,62.33,,,7.347999999999999,37.45,1.2222222222222223,1056.0,864.0,1920.0,2088.0,27720.0
2014-05-10,6.605,,5.745,,3.6439999999999997,3.365,62.22,15396.0,1248.0,7.314000000000002,37.699999999999996,1.1578947368421053,1056.0,912.0,1968.0,2016.0,28632.0
2014-05-11,4.955,68.32,5.375,5.9,3.6399999999999997,3.35,62.06,,,7.37,37.64833333333333,1.0476190476190477,1056.0,1008.0,2064.0,2136.0,27912.0
2014-05-12,5.890000000000001,,6.34,,3.5519999999999996,3.4299999999999997,62.38,15836.0,1224.0,7.312,38.06666666666666,1.2222222222222223,1056.0,864.0,1920.0,2016.0,26664.0
2014-05-13,4.640000000000001,70.79,6.265000000000001,76.28,3.56,3.395,61.94,,,7.345999999999999,37.74999999999999,1.2162162162162162,1080.0,888.0,1968.0,2064.0,27816.0
2014-05-14,4.175,,6.13,,3.656,3.34,62.43,,,7.434,37.71666666666667,1.1842105263157894,1080.0,912.0,1992.0,2088.0,28128.0
2014-05-15,5.605,63.64,4.745,76.29,3.592,3.37,61.78,,,7.390000000000001,37.5,1.1842105263157894,1080.0,912.0,1992.0,2040.0,30792.0
2014-05-16,6.46,,5.625,75.66,3.5740000000000003,3.395,61.97,,,7.3340000000000005,38.03333333333333,1.0,1056.0,1056.0,2112.0,2208.0,29616.0
2014-05-17,4.6899999999999995,,6.199999999999999,,3.526,3.42,61.52,16040.0,984.0,7.32,37.43333333333334,0.8461538461538461,1056.0,1248.0,2304.0,2304.0,30192.0
2014-05-18,5.285,73.97,6.33,75.76,3.522,3.52,61.65,,,7.386,37.76666666666666,1.0476190476190477,1056.0,1008.0,2064.0,2064.0,27696.0
2014-05-19,4.495,,5.665,,3.53,3.4850000000000003,61.69,,,7.416000000000001,37.88333333333333,1.0,1056.0,1056.0,2112.0,2112.0,29712.0
2014-05-20,4.18,74.6,5.785,76.12,3.5700000000000003,3.42,61.82,,,7.394,37.6,0.88,1056.0,1200.0,2256.0,2232.0,28824.0
2014-05-21,5.315,,5.925,,3.5379999999999994,3.4400000000000004,62.34,,,7.4,37.583333333333336,0.9777777777777777,1056.0,1080.0,2136.0,2160.0,29712.0
2014-05-22,4.79,70.7,6.135,76.92,3.668,3.3150000000000004,62.92,,,7.444,37.083333333333336,1.0232558139534884,1056.0,1032.0,2088.0,2112.0,28392.0
2014-05-23,4.13,,6.02,,3.54,3.4450000000000003,62.22,,,7.378,37.01666666666667,1.0731707317073171,1056.0,984.0,2040.0,2016.0,27672.0
2014-05-24,6.285,,6.31,,3.504,3.505,62.88,15632.0,1224.0,7.402000000000001,37.36666666666667,1.0,1056.0,1056.0,2112.0,2112.0,29016.0
2014-05-25,6.98,58.51,6.305,76.2,3.6019999999999994,3.55,62.48,,,7.414,37.11666666666667,1.0,1056.0,1056.0,2112.0,2112.0,28080.0
2014-05-26,5.0649999999999995,,6.49,76.05,3.5260000000000007,3.5599999999999996,62.8,15730.0,1080.0,7.414,36.93333333333334,1.0731707317073171,1056.0,984.0,2040.0,2088.0,27048.0
2014-05-27,4.0,71.91,6.46,,3.6100000000000003,3.5999999999999996,61.83,,,7.44,37.81666666666667,1.0232558139534884,1056.0,1032.0,2088.0,2040.0,27000.0
2014-05-28,4.76,,6.05,,3.5760000000000005,3.5650000000000004,62.24,,,7.43,36.96666666666666,0.9361702127659575,1056.0,1128.0,2184.0,2208.0,26544.0
2014-05-29,4.515000000000001,75.5,5.98,76.57,3.5839999999999996,3.46,62.63,,,7.448,37.550000000000004,0.8979591836734694,1056.0,1176.0,2232.0,2232.0,27840.0
2014-05-30,3.585,,6.255000000000001,,3.6659999999999995,3.48,62.38,,,7.446,37.93333333333334,0.8979591836734694,1056.0,1176.0,2232.0,2280.0,28368.0
2014-05-31,3.9749999999999996,,6.105,,3.5300000000000002,3.49,62.44,,,7.4,37.46666666666667,0.9361702127659575,1056.0,1128.0,2184.0,2256.0,26904.0
2014-06-01,7.859999999999999,,5.965,76.24,3.476,3.53,62.49,,,7.340000000000001,39.760000000000005,0.9565217391304348,1056.0,1104.0,2160.0,2208.0,27624.0
2014-06-02,3.6900000000000004,,5.315,,3.472,3.6399999999999997,62.25,15676.0,888.0,7.340000000000001,40.099999999999994,1.0731707317073171,1056.0,984.0,2040.0,1920.0,27096.0
2014-06-03,4.3100000000000005,71.84,6.79,76.43,3.5420000000000003,3.55,62.49,,,7.37,39.980000000000004,0.9130434782608695,1008.0,1104.0,2112.0,2208.0,25440.0
2014-06-04,3.9000000000000004,,4.86,,3.6060000000000003,3.535,62.04,,,7.384,39.88,0.8958333333333334,1032.0,1152.0,2184.0,2208.0,25800.0
2014-06-05,2.41,69.92,5.91,76.48,3.5780000000000003,3.505,62.33,,,7.386,39.74,0.9777777777777777,1056.0,1080.0,2136.0,2160.0,27360.0
2014-06-06,2.62,,5.865,,3.5439999999999996,3.44,62.42,,,7.386,40.0,1.075,1032.0,960.0,1992.0,2040.0,25656.0
2014-06-07,3.845,,5.475,,3.5160000000000005,3.4450000000000003,62.48,16368.0,1104.0,7.3740000000000006,40.08,1.048780487804878,1032.0,984.0,2016.0,1968.0,25560.0
2014-06-08,5.1899999999999995,76.57,5.6899999999999995,80.92,3.508,3.425,62.27,,,7.390000000000001,40.0,1.0232558139534884,1056.0,1032.0,2088.0,2136.0,25200.0
2014-06-09,4.93,,5.7,,3.5,3.495,63.28,14382.0,1128.0,7.346000000000001,39.980000000000004,1.0232558139534884,1056.0,1032.0,2088.0,2136.0,26040.0
