,DS_PS_in(%),VS_PS_in(%),DS_WS_in(%),VS_WS_in(%),DS_Digester(%),DS_eff(%),VS_eff(%),ALK(mg CaCO3/L),FA(mg/L),pH,T(°C),Q_PS/Q_WS,Q_PS_in(m³/d),Q_WS_in(m³/d),Q_Total(m³/d),Q_eff(m³/d),Q_Biogas(Nm³/d),Pre_DS_eff(%)
2016-04-16,3.545,75.42,4.645,79.86500000000001,3.1388333333333334,2.9850000000000003,70.06,12586.666666666664,981.0,7.583333333333334,40.33333333333333,0.9103840682788051,816.0,900.0,1716.0,1764.0,32724.0,2.878039
2016-04-17,3.15,76.66,4.84,80.25,3.1376666666666666,2.99,69.78,12668.499999999998,966.0,7.581666666666668,40.0,1.1891891891891893,1056.0,888.0,1944.0,1944.0,35592.0,2.6802082
2016-04-18,3.315,77.69,4.6775,80.515,3.1362500000000004,3.0175,69.45,13492.383333333331,1037.0,7.580833333333334,39.91666666666667,1.105958230958231,1068.0,972.0,2040.0,2100.0,32628.0,2.8574202
2016-04-19,3.48,78.72,4.515000000000001,80.78,3.134833333333334,3.045,69.12,14316.266666666666,1108.0,7.580000000000001,39.833333333333336,1.0227272727272727,1080.0,1056.0,2136.0,2256.0,29664.0,2.8769257
2016-04-20,3.68,79.49,4.855,80.72,2.951666666666666,2.975,69.83,13643.366666666665,1024.8,7.580000000000001,39.833333333333336,0.7843137254901961,960.0,1224.0,2184.0,2304.0,29736.0,2.8910766
2016-04-21,3.3,80.85,4.970000000000001,80.77,3.140833333333333,2.955,69.78,13811.033333333331,1105.2,7.571666666666666,40.0,0.6346153846153846,792.0,1248.0,2040.0,2136.0,25080.0,2.8586264
2016-04-22,3.57,76.8,4.59,81.08,3.134833333333334,2.97,69.62,13787.8,1052.4,7.571666666666666,40.5,0.6226415094339622,792.0,1272.0,2064.0,2184.0,27768.0,2.8543134
2016-04-23,2.955,77.055,4.6274999999999995,81.16,3.13525,2.9425,69.635,13220.283333333333,1059.1666666666665,7.565833333333333,40.33333333333333,0.7904874213836478,948.0,1212.0,2160.0,2256.0,25752.0,2.8222358
2016-04-24,2.34,77.31,4.665,81.24,3.1356666666666664,2.915,69.65,12652.766666666666,1065.9333333333332,7.56,40.16666666666666,0.9583333333333334,1104.0,1152.0,2256.0,2328.0,23736.0,2.839673
2016-04-25,2.945,78.6,4.67,81.175,3.13825,2.89,69.715,13128.266666666666,1057.3666666666666,7.555833333333333,40.5,1.0541666666666667,1104.0,1056.0,2160.0,2184.0,24108.0,2.8031328
2016-04-26,3.55,79.89,4.675000000000001,81.11,3.1408333333333336,2.865,69.78,13603.766666666668,1048.8,7.551666666666667,40.833333333333336,1.15,1104.0,960.0,2064.0,2040.0,24480.0,2.7768888
2016-04-27,4.38,78.75,4.744999999999999,81.91,2.905,2.855,70.06,12599.533333333333,1021.1333333333334,7.551666666666667,41.0,1.2162162162162162,1080.0,888.0,1968.0,1968.0,23688.0,2.690923
2016-04-28,3.96,78.02,5.03,81.13,3.1348333333333334,2.91,69.83,13613.766666666666,1062.8,7.555,41.0,1.2162162162162162,1080.0,888.0,1968.0,2448.0,24456.0,2.7641726
2016-04-29,4.0,76.73,4.71,81.42,3.134833333333334,2.88,70.39,13694.133333333331,1050.4,7.55,41.0,1.1944444444444444,1032.0,864.0,1896.0,2208.0,27672.0,2.7181613
2016-04-30,4.265000000000001,75.695,4.5225,81.405,3.1345833333333335,2.865,70.045,13727.149999999998,1069.4,7.548333333333334,41.0,1.1321059431524547,1068.0,948.0,2016.0,2124.0,28776.0,2.835856
2016-05-01,4.53,74.66,4.335,81.39,3.134333333333333,2.85,69.7,13760.166666666666,1088.4,7.546666666666667,41.0,1.069767441860465,1104.0,1032.0,2136.0,2040.0,29880.0,2.8204367
2016-05-02,3.92,76.5,4.155,82.24,2.896666666666667,2.84,71.74,13122.866666666665,1003.6,7.538333333333334,40.833333333333336,1.0952380952380951,1104.0,1008.0,2112.0,2232.0,32112.0,2.7544215
2016-05-03,3.22,74.65,3.885,81.55,3.133,2.845,70.09,13595.666666666666,1158.0,7.546666666666667,41.0,1.6071428571428572,1080.0,672.0,1752.0,1704.0,33480.0,2.5934887
2016-05-04,3.59,75.325,4.38,81.74000000000001,3.133916666666667,2.8275,70.18,12683.833333333332,1008.0,7.5600000000000005,41.08333333333333,1.9702380952380951,960.0,516.0,1476.0,1404.0,28152.0,2.6948383
2016-05-05,3.96,76.0,4.875,81.93,3.134833333333334,2.81,70.27,11772.0,858.0,7.573333333333333,41.16666666666666,2.333333333333333,840.0,360.0,1200.0,1104.0,22824.0,2.744841
2016-05-06,4.7,75.81,4.48,81.58,3.134333333333333,2.755,69.15,13698.93333333333,1142.8,7.579999999999999,40.833333333333336,1.3333333333333333,960.0,720.0,1680.0,1776.0,27336.0,2.7174616
2016-05-07,4.605,75.14,4.4025,81.66499999999999,3.134333333333333,2.7575,69.64500000000001,13610.766666666666,1096.5666666666666,7.5874999999999995,40.833333333333336,1.2634408602150538,924.0,732.0,1656.0,1692.0,25980.0,2.7494998
2016-05-08,4.51,74.47,4.324999999999999,81.75,3.134333333333333,2.76,70.14,13522.6,1050.3333333333335,7.595,40.833333333333336,1.1935483870967742,888.0,744.0,1632.0,1608.0,24624.0,2.734562
2016-05-09,2.96,73.93,4.335,81.08,2.796666666666667,2.775,69.22,12943.166666666666,992.3333333333333,7.588333333333334,41.0,1.4545454545454546,1152.0,792.0,1944.0,1944.0,24288.0,2.476528
2016-05-10,3.39,75.5,4.970000000000001,81.05,3.134833333333334,2.755,68.68,13301.533333333331,1012.2,7.580000000000001,40.833333333333336,1.6785714285714286,1128.0,672.0,1800.0,1704.0,26352.0,2.595394
2016-05-11,3.45,73.83500000000001,4.9,80.905,3.135916666666667,2.7425,68.95500000000001,13867.149999999998,1103.5,7.5808333333333335,40.91666666666667,1.5817099567099566,1152.0,732.0,1884.0,1812.0,26376.0,2.6815033
2016-05-12,3.51,72.17,4.83,80.76,3.1370000000000005,2.7300000000000004,69.23,14432.766666666666,1194.8,7.581666666666666,41.0,1.4848484848484849,1176.0,792.0,1968.0,1920.0,26400.0,2.768818
2016-05-13,2.57,65.61,4.775,81.21,3.1390000000000002,2.765,70.0,14197.5,1188.8,7.581666666666667,41.0,1.131578947368421,1032.0,912.0,1944.0,1992.0,25992.0,2.693537
2016-05-14,3.295,67.035,4.91,80.755,3.138,2.7675,69.53999999999999,13717.466666666665,1093.8,7.580833333333334,41.08333333333333,1.1633504492939664,1104.0,948.0,2052.0,2088.0,25356.0,2.8372164
2016-05-15,4.02,68.46,5.045,80.3,3.1369999999999996,2.77,69.08,13237.43333333333,998.8,7.580000000000001,41.16666666666666,1.195121951219512,1176.0,984.0,2160.0,2184.0,24720.0,2.8314364
2016-05-16,4.39,70.9,4.965,80.62,2.763333333333333,2.8200000000000003,68.97,13163.266666666668,970.8,7.571666666666666,41.333333333333336,1.1428571428571428,1152.0,1008.0,2160.0,2208.0,24456.0,2.7984247
2016-05-17,4.33,73.87,4.545,80.34,3.133,2.815,69.29,14073.366666666665,1198.8,7.561666666666667,41.333333333333336,1.1282051282051282,1056.0,936.0,1992.0,2520.0,26040.0,2.8639977
2016-05-18,3.45,74.24,4.654999999999999,80.67,2.7816666666666667,2.84,68.51,14349.9,1201.2,7.565,41.16666666666666,1.125,1080.0,960.0,2040.0,2304.0,25320.0,2.8242767
2016-05-19,3.76,71.8,4.385,81.77,3.137,2.795,69.83,13369.0,1056.0,7.566666666666666,41.333333333333336,1.2857142857142858,1080.0,840.0,1920.0,1968.0,23016.0,2.7165112
2016-05-20,3.41,73.52,4.69,80.16,3.1390000000000002,2.795,67.84,13373.166666666668,1038.0,7.568333333333332,41.0,1.3235294117647058,1080.0,816.0,1896.0,2112.0,23160.0,2.7823193
2016-05-21,3.5300000000000002,74.85,4.605,80.16499999999999,3.136916666666667,2.81,68.07,13488.466666666667,1043.4,7.573333333333332,41.16666666666667,1.1617647058823528,1020.0,888.0,1908.0,2088.0,23868.0,2.808139
2016-05-22,3.65,76.18,4.52,80.17,3.1348333333333334,2.825,68.3,13603.766666666668,1048.8,7.578333333333334,41.333333333333336,1.0,960.0,960.0,1920.0,2064.0,24576.0,2.8043191
2016-05-23,2.86,75.9,4.45,80.705,3.134833333333334,2.81,68.295,13101.650000000001,1034.9666666666667,7.573333333333334,41.41666666666667,1.0227272727272727,1032.0,1008.0,2040.0,2052.0,24180.0,2.8130095
2016-05-24,2.07,75.62,4.380000000000001,81.24,3.134833333333334,2.795,68.29,12599.533333333333,1021.1333333333332,7.568333333333334,41.5,1.0454545454545454,1104.0,1056.0,2160.0,2040.0,23784.0,2.8352091
2016-05-25,5.85,76.33,4.805,81.39,2.78,2.855,69.61,13853.233333333334,1126.4,7.585000000000001,41.333333333333336,1.1282051282051282,1056.0,936.0,1992.0,1992.0,25608.0,2.733487
2016-05-26,3.79,75.23,4.359999999999999,80.95,3.134333333333333,2.845,68.76,13680.93333333333,1074.4,7.588333333333334,41.16666666666666,1.2222222222222223,1056.0,864.0,1920.0,1848.0,24576.0,2.7759647
2016-05-27,3.47,75.37,4.62,81.28,3.134833333333334,2.915,69.47,12744.8,1000.4,7.583333333333333,41.0,1.175,1128.0,960.0,2088.0,2112.0,23328.0,2.755704
2016-05-28,3.43,75.79,4.39,81.11,2.763333333333333,2.88,69.61,8835.0,360.0,7.583333333333333,41.16666666666666,1.0731707317073171,1056.0,984.0,2040.0,2160.0,23400.0,2.78788
2016-05-29,3.53,75.51,4.984999999999999,81.31,3.134333333333333,2.855,68.37,12867.999999999998,983.1333333333332,7.581666666666667,41.16666666666666,1.236842105263158,1128.0,912.0,2040.0,2016.0,24144.0,2.777024
2016-05-30,3.41,76.47,4.165,81.65,2.7950000000000004,2.905,69.17,9651.666666666666,420.0,7.583333333333333,41.0,1.205128205128205,1128.0,936.0,2064.0,2136.0,22392.0,2.7481291
2016-05-31,3.06,75.57,4.665,81.42,3.134833333333334,2.865,69.23,13405.5,1046.0,7.586666666666667,41.0,1.0454545454545454,1104.0,1056.0,2160.0,2328.0,21048.0,2.8031328
2016-06-01,2.83,75.92,4.62,81.81,2.7533333333333334,2.865,69.41,13396.366666666669,1029.2,7.556666666666666,40.66666666666666,1.1794871794871795,1104.0,936.0,2040.0,2352.0,21264.0,2.6643333
2016-06-02,3.14,77.76,4.825,81.35,3.1348333333333334,2.865,69.27,13326.833333333332,1178.3333333333333,7.463333333333332,41.333333333333336,1.2105263157894737,1104.0,912.0,2016.0,2208.0,19968.0,2.6988137
2016-06-03,3.58,76.89,4.555,81.84,3.1348333333333334,2.85,70.08,13045.966666666667,1053.2,7.503333333333333,40.833333333333336,1.205128205128205,1128.0,936.0,2064.0,1992.0,20904.0,2.7685165
2016-06-04,3.47,76.31,4.125,81.84,2.698333333333333,2.735,69.59,10813.333333333334,420.0,7.531666666666666,40.66666666666666,1.170731707317073,1152.0,984.0,2136.0,2040.0,20784.0,2.7488062
2016-06-05,3.23,75.91,4.45,81.68,3.134333333333333,2.7,69.05,14072.866666666669,1197.2,7.471666666666667,40.833333333333336,1.2702702702702702,1128.0,888.0,2016.0,2016.0,21288.0,2.6988933
2016-06-06,4.55,76.82,4.365,81.78,2.7166666666666663,2.7,69.05,12601.7,1040.8,7.503333333333333,41.0,1.303030303030303,1032.0,792.0,1824.0,1848.0,21576.0,2.6747408
2016-06-07,5.26,76.67,5.135,81.65,3.134333333333333,2.6,68.15,13091.300000000001,1107.2,7.495000000000001,41.0,1.6538461538461535,1032.0,624.0,1656.0,1608.0,20784.0,2.7538245
2016-06-08,5.06,76.36,5.0,81.33,2.716666666666667,2.545,67.98,10345.0,880.0,7.486666666666667,41.333333333333336,1.5357142857142858,1032.0,672.0,1704.0,1608.0,20712.0,2.6834745
2016-06-09,4.29,76.98,4.665,81.17,3.134833333333334,2.775,69.64,11656.533333333335,961.2,7.483333333333333,41.16666666666666,1.7083333333333333,984.0,576.0,1560.0,1440.0,19152.0,2.6690836
2016-06-10,3.85,76.3,4.525,81.36,3.134333333333333,2.605,67.89,11038.500000000002,1058.0,7.473333333333333,41.0,1.5333333333333334,1104.0,720.0,1824.0,1656.0,18384.0,2.6360729
2016-06-11,4.07,76.21,4.4,81.98,2.716666666666667,2.63,67.58,10665.0,1200.0,7.456666666666667,41.16666666666666,1.8,1080.0,600.0,1680.0,1488.0,17784.0,2.6665354
2016-06-12,5.19,68.51,4.574999999999999,81.45,3.1390000000000002,2.67,68.51,11366.24,1122.8,7.451666666666667,41.0,1.4666666666666666,1056.0,720.0,1776.0,1776.0,17064.0,2.743555
2016-06-13,3.76,77.25,4.775,82.1,2.723333333333333,2.635,68.12,11400.433333333332,934.4,7.3066666666666675,41.0,1.5517241379310345,1080.0,696.0,1776.0,1656.0,18648.0,2.5671496
2016-06-14,3.54,79.41,4.57,83.48,3.140833333333333,2.715,71.78,11891.433333333334,872.8,7.335000000000001,41.5,1.5666666666666669,1128.0,720.0,1848.0,1632.0,19176.0,2.4865136
2016-06-15,3.87,74.83699999999999,4.255,82.13,2.6950000000000003,2.685,69.28,10423.333333333334,1360.0,7.323333333333334,41.333333333333336,2.1904761904761907,1104.0,504.0,1608.0,1464.0,17904.0,2.6654747
2016-06-16,4.0,77.74,5.115,82.59,3.140833333333333,2.64,68.95,11250.5,1074.0,7.458,41.5,2.3684210526315788,1080.0,456.0,1536.0,1440.0,17904.0,2.6634758
2016-06-17,3.5,76.81,5.13,82.44,3.134333333333333,2.645,69.0,11250.5,1074.0,7.465999999999999,41.333333333333336,2.3684210526315788,1080.0,456.0,1536.0,1464.0,17928.0,2.6001809
2016-06-18,4.36,76.83,3.94,82.4,2.73,2.77,69.7,10415.0,1640.0,7.386666666666667,41.333333333333336,1.4,1008.0,720.0,1728.0,1632.0,18288.0,2.7494254
2016-06-19,3.91,77.47,4.640000000000001,81.84,3.134333333333333,2.785,68.93,12948.466666666665,1125.2,7.497999999999999,41.333333333333336,1.4193548387096775,1056.0,744.0,1800.0,2016.0,20640.0,2.7231195
2016-06-20,5.37,74.83500000000001,4.675000000000001,82.38,3.136333333333333,2.705,69.0,12683.516666666666,1049.2,7.529,41.333333333333336,1.5696774193548388,1044.0,672.0,1716.0,1812.0,20124.0,2.653542
2016-06-21,6.83,72.2,4.71,82.92,3.138333333333333,2.625,69.07,12418.566666666668,973.2,7.56,41.333333333333336,1.72,1032.0,600.0,1632.0,1608.0,19608.0,2.6253042
2016-06-22,3.94,78.82,4.595,83.14,2.6966666666666668,2.62,70.14,12525.066666666668,1005.2,7.421666666666667,41.5,1.5714285714285714,1056.0,672.0,1728.0,1704.0,19824.0,2.60431
2016-06-23,3.8,76.42,4.685,82.11,3.134333333333333,2.6,68.03,12652.466666666667,1008.4,7.578,41.5,1.5925925925925926,1032.0,648.0,1680.0,1656.0,20040.0,2.5879843
2016-06-24,3.83,71.04,4.529999999999999,82.27,3.1383333333333328,2.585,69.64,10823.833333333332,830.0,7.572,41.5,1.4333333333333331,1032.0,720.0,1752.0,1752.0,18864.0,2.5958014
2016-06-25,3.39,75.61,5.07,82.89,2.681666666666667,2.665,70.25,8776.666666666666,1100.0,7.564,41.5,1.7916666666666667,1032.0,576.0,1608.0,1584.0,18120.0,2.5314605
2016-06-26,3.12,78.29,5.215,81.96,3.140833333333333,2.615,69.21,11219.74,1094.8,7.562,41.5,2.3684210526315788,1080.0,456.0,1536.0,1584.0,17064.0,2.591311
2016-06-27,3.05,78.66,5.09,82.54,2.6749999999999994,2.78,70.09,10753.74,1046.8,7.552,41.5,1.9545454545454544,1032.0,528.0,1560.0,1584.0,16680.0,2.3773909
2016-06-28,3.22,79.56,4.895,80.96,3.134833333333334,2.785,70.28,10810.573333333332,1060.8,7.548,41.333333333333336,2.0434782608695654,1128.0,552.0,1680.0,1608.0,16080.0,2.513195
2016-06-29,2.87,80.03,5.390000000000001,82.16,2.67,2.78,70.76,8363.333333333334,1240.0,7.548,41.333333333333336,1.75,1008.0,576.0,1584.0,1440.0,16512.0,2.7543027
2016-06-30,2.91,78.15,4.355,81.75,3.1356666666666664,2.775,70.96,10890.740000000002,1072.8,7.271666666666667,41.16666666666666,1.9583333333333333,1128.0,576.0,1704.0,1656.0,17016.0,2.4731734
2016-07-01,3.13,76.69,5.1,81.57,3.1356666666666664,2.715,70.38,12229.666666666666,1196.0,7.558,41.333333333333336,1.7692307692307692,1104.0,624.0,1728.0,1728.0,17616.0,2.549398
2016-07-02,3.71,71.77,4.34,80.89,2.6466666666666665,2.705,71.0,10428.333333333334,1300.0,7.558,41.16666666666666,1.6428571428571428,1104.0,672.0,1776.0,1776.0,18456.0,2.7012928
2016-07-03,3.96,68.77,4.470000000000001,80.55,3.137,2.7,70.41,12440.433333333332,992.8,7.562,41.0,1.6666666666666667,1080.0,648.0,1728.0,1608.0,19296.0,2.7380838
2016-07-04,4.4,66.56,4.62,80.51,2.6216666666666666,2.7,69.95,10366.666666666666,1080.0,7.575999999999999,41.333333333333336,1.6842105263157894,768.0,456.0,1224.0,1224.0,19680.0,2.7415633
2016-07-05,3.53,68.64,5.08,80.58,3.137,2.92,70.18,11537.1,946.8,7.587999999999999,41.16666666666666,2.875,1104.0,384.0,1488.0,1464.0,19320.0,2.7280693
2016-07-06,3.29,74.18900000000001,4.54,80.45,2.623333333333333,2.66,70.05,11666.6,1106.4,7.593999999999999,41.0,2.9375,1128.0,384.0,1512.0,1512.0,18528.0,2.612004
2016-07-07,3.22,71.13,4.965,79.6,3.1401666666666666,2.625,69.05,11203.766666666666,904.4,7.601999999999999,41.0,2.3,1104.0,480.0,1584.0,1584.0,18864.0,2.7233994
2016-07-08,3.67,65.91,4.404999999999999,79.18,3.139,2.6500000000000004,69.02,11178.333333333334,1090.0,7.606,41.16666666666666,2.473684210526316,1128.0,456.0,1584.0,1536.0,18120.0,2.8273726
2016-07-09,3.98,63.6,5.27,78.73,2.6566666666666667,2.625,69.95,10251.666666666666,560.0,7.606,41.0,2.555555555555556,1104.0,432.0,1536.0,1488.0,18144.0,2.8254976
2016-07-10,4.0,62.78,4.865,77.94,3.1390000000000002,2.585,67.38,11038.5,1058.0,7.608,41.0,2.136363636363636,1128.0,528.0,1656.0,1680.0,18480.0,2.8140163
2016-07-11,4.08125,68.309,4.8875,77.315,3.13925,2.5825,66.465,11867.866666666667,1060.6,7.6049999999999995,41.0,2.1396103896103895,1104.0,516.0,1620.0,1620.0,19080.0,2.8290496
2016-07-12,4.1625,73.838,4.91,76.69,3.1395,2.58,65.55,12697.233333333334,1063.2,7.601999999999999,41.0,2.142857142857143,1080.0,504.0,1584.0,1560.0,19680.0,2.8555067
2016-07-13,3.36,67.85,5.21,77.42,2.6533333333333333,2.655,66.36,12202.8,996.4,7.616,40.833333333333336,2.25,1080.0,480.0,1560.0,1512.0,20112.0,2.8103406
2016-07-14,3.44,72.93,4.42,76.79,3.1421666666666668,2.64,65.65,12703.8,1031.2,7.612,40.833333333333336,2.5,1080.0,432.0,1512.0,1440.0,20832.0,2.8980284
2016-07-15,3.49,76.06,5.105,78.61,3.1376666666666666,2.675,68.54,12241.633333333333,978.4,7.608,40.833333333333336,3.142857142857143,1056.0,336.0,1392.0,1248.0,20088.0,2.8156946
2016-07-16,3.29,73.805,4.67,77.98,2.605,2.725,66.42,10286.666666666666,340.0,7.603999999999999,41.0,2.611111111111111,1128.0,432.0,1560.0,1416.0,20280.0,2.727249
2016-07-17,2.69,76.38,5.02,78.29,3.1376666666666666,2.67,65.79,12175.466666666667,963.2,7.598000000000001,41.333333333333336,2.25,1080.0,480.0,1560.0,1464.0,20520.0,2.7297282
2016-07-18,3.77,77.37,5.315,77.87,2.7566666666666664,2.18,67.18,9716.666666666666,440.0,7.592,41.333333333333336,2.6875,1032.0,384.0,1416.0,1344.0,19992.0,2.81588
2016-07-19,2.83,76.47,4.995,78.41,3.1376666666666666,3.1180000000000003,66.53,11295.433333333332,934.4,7.593999999999999,41.16666666666666,2.8125,1080.0,384.0,1464.0,1296.0,18960.0,2.7691188
2016-07-20,2.67,79.52,4.96,77.89,2.583333333333333,2.7350000000000003,66.64,11361.666666666666,1106.0,7.593999999999999,41.333333333333336,3.0,1080.0,360.0,1440.0,1320.0,18312.0,2.7681499
2016-07-21,2.65,78.15,5.470000000000001,78.51,3.1376666666666666,2.73,66.99,11192.5,1016.0,7.601999999999999,41.333333333333336,3.3076923076923075,1032.0,312.0,1344.0,1200.0,18168.0,2.8428476
2016-07-22,3.09,75.94,5.1850000000000005,77.79,3.1376666666666666,2.64,65.78,11250.5,1074.0,7.6,41.16666666666666,2.5294117647058822,1032.0,408.0,1440.0,1488.0,18000.0,2.7708976
2016-07-23,2.99,76.275,5.085,78.61000000000001,3.137166666666667,2.6725000000000003,66.48,11214.666666666666,1079.0,7.598000000000001,41.08333333333333,2.1300904977375565,1056.0,516.0,1572.0,1560.0,18084.0,2.7298915
2016-07-24,2.89,76.61,4.984999999999999,79.43,3.136666666666667,2.705,67.18,11178.833333333332,1084.0,7.596000000000001,41.0,1.7307692307692308,1080.0,624.0,1704.0,1632.0,18168.0,2.6991742
2016-07-25,3.25,77.1,5.315,79.59,2.6016666666666666,2.745,67.81,8251.666666666666,460.0,7.582000000000001,40.833333333333336,1.9565217391304348,1080.0,552.0,1632.0,1608.0,17904.0,2.7353108
2016-07-26,3.59,74.91,5.199999999999999,79.48,3.138,2.715,68.08,11663.166666666666,1142.0,7.57,40.833333333333336,1.9565217391304348,1080.0,552.0,1632.0,1536.0,17400.0,2.910019
2016-07-27,3.2,75.15,5.76,79.72,2.595,2.565,66.61,11495.433333333334,1070.4,7.978333333333334,41.0,1.6923076923076923,1056.0,624.0,1680.0,1728.0,18480.0,2.841842
2016-07-28,3.16,76.67,5.6850000000000005,79.58,3.1356666666666664,2.545,67.06,11107.333333333332,976.0,7.968333333333333,40.833333333333336,1.6428571428571428,1104.0,672.0,1776.0,1728.0,18600.0,2.8485408
2016-07-29,3.04,74.72,5.07,79.37,3.1380000000000003,2.665,67.55,11038.500000000002,1058.0,7.963333333333332,40.5,1.807692307692308,1128.0,624.0,1752.0,1680.0,18408.0,2.687607
2016-07-30,4.77,75.62,5.300000000000001,79.52,2.5716666666666663,2.515,67.28,11203.333333333334,1046.0,7.958333333333332,40.833333333333336,2.136363636363636,1128.0,528.0,1656.0,1560.0,17952.0,2.7978292
2016-07-31,3.24,75.4,5.26,79.37,3.1358333333333333,2.72,67.86,11663.166666666668,1142.0,7.946666666666665,40.66666666666666,2.611111111111111,1128.0,432.0,1560.0,1464.0,17472.0,2.8017416
2016-08-01,2.87,75.49,4.640000000000001,80.04,2.558333333333333,2.55,67.3,9746.666666666666,560.0,7.52,41.0,2.473684210526316,1128.0,456.0,1584.0,1488.0,17712.0,2.5699482
2016-08-02,2.83,75.89,4.8025,80.01,2.5366666666666666,2.56,67.755,9785.0,570.0,7.51,40.83333333333333,2.473684210526316,1128.0,456.0,1584.0,1500.0,16848.0,2.5730617
2016-08-03,2.79,76.29,4.965,79.98,2.515,2.5700000000000003,68.21,9823.333333333334,580.0,7.5,40.66666666666666,2.473684210526316,1128.0,456.0,1584.0,1512.0,15984.0,2.5730617
2016-08-04,2.83,75.2,4.545,79.25,3.1348333333333334,2.57,66.43,10753.74,1046.8,7.491999999999999,40.5,1.8461538461538465,1152.0,624.0,1776.0,1704.0,16560.0,2.6766531
2016-08-05,2.89,76.05,3.905,70.82,3.136833333333333,2.54,67.31,10753.74,1046.8,7.486,40.5,1.6551724137931034,1152.0,696.0,1848.0,1800.0,16800.0,2.7020261
2016-08-06,3.05,77.15,4.675,81.11,2.5516666666666667,2.405,67.8,9575.0,660.0,7.473999999999999,40.333333333333336,1.7307692307692308,1080.0,624.0,1704.0,1704.0,16392.0,2.4850063
2016-08-07,3.03,76.83,4.640000000000001,80.59,3.1348333333333334,2.585,68.29,10753.74,1046.8,7.464,40.5,1.7692307692307692,1104.0,624.0,1728.0,1752.0,16416.0,2.5451696
2016-08-08,2.65,77.37,3.55,78.837,2.525,3.0970000000000004,64.77799999999999,9736.666666666666,720.0,7.452000000000001,40.333333333333336,2.411764705882353,984.0,408.0,1392.0,1320.0,15096.0,2.7473614
2016-08-09,3.15,77.19,3.87,78.818,3.137666666666667,2.585,69.39,11536.033333333333,1062.4,7.394,40.333333333333336,3.2,1152.0,360.0,1512.0,1488.0,14856.0,2.6839511
2016-08-10,3.0,74.32,4.37,81.39,2.5050000000000003,2.52,68.15,11536.033333333333,1062.4,7.394,40.16666666666666,2.272727272727273,1200.0,528.0,1728.0,1584.0,14640.0,2.479146
2016-08-11,2.81,77.22,4.4,80.87,3.134333333333333,2.59,67.31,10910.24,1018.8,7.406000000000001,40.16666666666666,1.7692307692307692,1104.0,624.0,1728.0,1728.0,15648.0,2.496035
2016-08-12,2.69,75.51,4.4,81.01,3.134833333333334,2.6,68.51,10810.573333333332,1060.8,7.42,40.5,1.84,1104.0,600.0,1704.0,1704.0,16104.0,2.4799514
2016-08-13,2.18,77.08,4.38,81.33,2.4533333333333336,2.56,67.71,9768.333333333334,1060.0,7.415999999999999,40.5,1.826086956521739,1008.0,552.0,1560.0,1560.0,15384.0,2.5319202
2016-08-14,2.58,78.24,4.135,81.81,3.134833333333334,2.565,69.45,11475.533333333333,1096.4,7.42,40.16666666666666,1.7777777777777777,1152.0,648.0,1800.0,1776.0,14952.0,2.5231323
2016-08-15,2.52,79.05,4.01,82.74,2.485,2.55,70.46,9218.333333333334,920.0,7.422,40.16666666666666,1.92,1152.0,600.0,1752.0,1752.0,15984.0,2.432685
2016-08-16,2.92,76.89,4.4,80.63,3.134833333333334,2.535,67.51,10753.74,1046.8,7.348000000000001,40.16666666666666,1.92,1152.0,600.0,1752.0,1704.0,16440.0,2.5331767
2016-08-17,2.25,77.99,4.455,81.73,2.475,2.52,68.84,11536.666666666668,990.0,7.029999999999999,40.0,1.6896551724137931,1176.0,696.0,1872.0,1776.0,17688.0,2.5135763
2016-08-18,2.85,74.857,4.345000000000001,81.02,3.133,2.6,68.9,11562.5,946.0,6.756,40.0,1.2,1152.0,960.0,2112.0,2040.0,18168.0,2.6534247
2016-08-19,3.07,78.43,4.255000000000001,81.32,3.134833333333333,2.52,68.72,12710.233333333334,1043.2,6.783999999999999,39.833333333333336,1.5,1152.0,768.0,1920.0,1800.0,19488.0,2.4681911
2016-08-20,3.096,77.342,4.339,81.036,3.0158666666666663,2.516,68.328,12422.286666666667,1048.56,6.900199999999999,39.9,1.7157894736842105,1156.8,705.6,1862.4,1747.2,19262.4,2.4591444
2016-08-21,3.122,76.254,4.423000000000001,80.752,2.8968999999999996,2.512,67.936,12134.34,1053.92,7.016399999999999,39.96666666666666,1.931578947368421,1161.6,643.2,1804.8,1694.4,19036.8,2.5214593
2016-08-22,3.148,75.166,4.507000000000001,80.468,2.7779333333333334,2.508,67.544,11846.393333333332,1059.28,7.132599999999999,40.03333333333333,2.1473684210526316,1166.4,580.8,1747.2,1641.6,18811.2,2.5333152
2016-08-23,3.174,74.078,4.591000000000001,80.184,2.6589666666666667,2.504,67.152,11558.446666666665,1064.64,7.248799999999999,40.099999999999994,2.363157894736842,1171.2,518.4,1689.6,1588.8,18585.6,2.5354593
2016-08-24,3.2,72.99,4.675000000000001,79.9,2.54,2.5,66.76,11270.499999999998,1070.0,7.364999999999999,40.16666666666666,2.5789473684210527,1176.0,456.0,1632.0,1536.0,18360.0,2.6416633
2016-08-25,3.11,74.96,4.86,79.87,3.134333333333333,2.505,66.26,11062.666666666666,1058.0,7.363333333333333,40.333333333333336,1.7142857142857142,1152.0,672.0,1824.0,1728.0,18168.0,2.6815393
